219,T. Livramento 23/24,Newcastle United,21,0.199,0.201,0.072,0.54,0.5,0.612,0.812,1525
220,O. Deman 23/24,Werder Bremen,24,0.598,0.201,0.706,0.538,0.093,0.612,0.295,1520
221,José Ángel Carmona 23/24,Getafe,22,0.834,0.12,0.081,0.675,0.254,0.461,0.295,1510
222,F. Terracciano 23/24,Milan,21,0.663,0.466,0.786,0.675,0.331,0.862,0.819,1510
223,Aarón Martín 23/24,Genoa,27,0.81,0.932,0.341,0.004,0,0.108,0.338,1506
224,V. Lindelöf 23/24,Man United,29,0,0.012,0.18,0.459,0.221,0.545,0.117,1483
225,P. Max 23/24,Eintracht Frankfurt,30,0.877,0.774,0.639,0.108,0.911,0.096,0.175,1480
226,D. Suárez 23/24,Getafe,36,0.959,0.375,0.723,0.394,0.528,0.882,0.199,1474
227,N. Nkounkou 23/24,Eintracht Frankfurt,23,0.317,0.716,0.908,0.855,0.096,0.387,0.959,1473
228,J. Duverne 23/24,Nantes,26,0.435,0,0.617,0.848,0.165,0.199,0.401,1455
229,Dango Ouattara 23/24,Bournemouth,22,0.322,0.12,0.18,0.639,0.971,0.48,0.889,1450
230,B. Méndez 23/24,Granada,24,0.891,0,0.75,0.932,0.975,0.593,0.014,1450
231,L. Spinazzola 23/24,Roma,31,0.915,0.829,0.79,0.031,0.639,0.036,1,1434
232,J. Juranović 23/24,Union Berlin,28,0.346,0.968,0.653,0.245,0.584,0.028,0.305,1426
233,M. Acuña 23/24,Sevilla,32,0.951,0.956,0.913,0.411,0.99,0.471,0.473,1425
234,G. Gudmundsson 23/24,Lille,25,0.153,0.466,0.002,0.276,0.728,0.153,0.769,1414
235,G. Doué 23/24,Rennes,21,0.435,0.545,0.764,0.653,0.848,0.685,0.935,1410
236,T. Weah 23/24,Juventus,24,0.322,0.545,0.024,0.04,0.237,0.278,0.716,1402
237,M. Aarons 23/24,Bournemouth,24,0.435,0.375,0.144,0.221,0.218,0.028,0.588,1398
238,R. Skov 23/24,Hoffenheim,28,0.31,0.656,0.877,0.173,0.055,0.853,0.528,1393
239,P. Estupiñán 23/24,Brighton,26,0.225,0.944,0.725,0.627,0.225,0.5,0.843,1391
240,Emerson Royal 23/24,Tottenham,25,0.06,0.201,0.05,0.831,0.11,0.264,0.144,1388
241,L. Assignon 23/24,Burnley,23,0.098,0.87,0.06,0.846,0.781,0.612,0.536,1380
242,M. Doherty 23/24,Wolverhampton,32,0.435,0.276,0.134,0.783,0.704,0.781,0.069,1378
243,Arnau Martínez 23/24,Girona,21,0.992,0.276,0.473,0.437,0.355,0.1,0.574,1374
244,K. Diatta 23/24,Monaco,25,0.569,0.716,0.776,0.555,0.574,0.8,0.92,1369
245,Juanlu Sánchez 23/24,Sevilla,20,0.435,0.375,0.394,0.978,0.923,0.778,0.798,1361
246,M. Zeffane 23/24,Clermont,32,0.031,0.031,0.521,0.302,0.1,0.319,0.009,1360
247,Renan Lodi 23/24,Olympique Marseille,26,0.36,0.829,0.233,0.307,0.225,0.165,0.377,1355
248,K. Tierney 23/24,Real Sociedad,26,0.569,0.074,0.983,0.747,0.992,0.5,0.091,1346
249,A. Oyono 23/24,Frosinone,23,0.293,0.12,0.026,0.259,0.543,0.882,0.451,1342
250,I. Maatsen 23/24,Borussia Dortmund,22,0.237,0.074,0.73,0.766,0.375,0.026,0.939,1334
251,C. Gamboa 23/24,Bochum,34,0.694,0.276,0.449,0.35,0.057,0.612,0.122,1330
252,T. Tomiyasu 23/24,Arsenal,25,0.992,0.12,0.033,0.067,0.06,0.718,0.252,1330
253,N. Tenaglia 23/24,Deportivo Alavés,28,0.632,0.12,0.317,0.826,0.536,0.752,0.49,1327
254,Mário Rui 23/24,Napoli,32,0.182,0.716,0.992,0.218,0.487,0.093,0.93,1326
255,Javi Galán 23/24,Real Sociedad,29,0.632,0.276,0.25,0.557,0.528,0.612,0.528,1325
256,W. Kamanzi 23/24,Toulouse,23,0.021,0.829,0.346,0.418,0.656,0.117,0.456,1324
257,E. Hysaj 23/24,Lazio,30,0.605,0.074,0.355,0.194,0.045,0.709,0.769,1324
258,J. Vagnoman 23/24,Stuttgart,23,0.526,0.545,0.012,0.096,0.735,0.144,0.401,1319
259,D. Yongwa 23/24,Lorient,23,0.567,0.605,0.394,0.692,0.673,0.728,0.867,1306
260,Aihen Muñoz 23/24,Real Sociedad,26,1,0.656,0.557,0.834,0.968,0.891,0.62,1305
261,R. Karsdorp 23/24,Roma,29,0.331,0.774,0.331,0.052,0.875,1,0.17,1304
262,N. Mazraoui 23/24,Bayern München,26,0.086,0.716,0.889,0.334,0.776,0.442,0.788,1294
263,Pep Chavarría 23/24,Rayo Vallecano,26,0.201,0.12,0.971,0.401,0.894,0.194,0.689,1290
