53,V. Sasso 23/24,Boavista,33,0.279,0.542,0.006,0.465,0.252,0.219,0.362,1434
54,Miguel Lopes 23/24,Estrela Amadora,37,0.32,0.564,0.041,0.29,0.226,0.219,0.109,1433
55,Fábio Cardoso 23/24,Porto,30,0.868,0.993,0.738,0.004,0.149,0.219,0.828,1378
56,D. Tchamba 23/24,Casa Pia AC,25,0.189,0.243,0.676,0.663,0.096,0.839,0.23,1365
57,João Basso 23/24,Estoril,27,0.419,0.6,0.76,0.318,0.063,0.301,0.751,1344
58,J. Omurwa 23/24,Estrela Amadora,25,0.318,0.481,0.551,0.718,0.125,0.947,0.483,1285
59,J. Pius 23/24,Chaves,28,0.03,0.052,0.725,0.923,0.725,0.145,0.74,1283
60,Patrick William 23/24,Rio Ave,26,0.496,0.593,0.709,0.237,0.107,0.569,0.591,1274
61,E. Mangala 23/24,Estoril,33,0.556,0.749,0.204,0.07,0.164,0,0.05,1149
62,Carlos Ponck 23/24,Moreirense,29,0.804,0.775,0.432,0.698,0.404,0.923,0.415,1137
63,Igor Rossi 23/24,Farense,35,0.107,0.057,0.07,0.169,0.951,0.846,0.103,1123
64,Eduardo Quaresma 23/24,Sporting CP,22,0.769,0.835,0.584,0.536,0.529,0.219,0.591,1058
65,Zé Pedro 23/24,Porto,26,0.852,0.894,0.929,0.109,1,0.468,0.819,1038
66,Rúben Lima 23/24,Estrela Amadora,34,0.035,0.006,0.731,0.378,0.002,0.134,0.276,1008
67,S. Kersten 23/24,PEC Zwolle,26,0.474,0.821,0.47,0.821,0.668,0.184,0.606,3329
68,D. Hancko 23/24,Feyenoord,26,0.969,0.753,0.964,0.112,0.962,0.217,0.993,3317
69,J. Hato 23/24,Ajax,18,0.94,0.945,0.63,0.681,0.619,0.386,0.89,3274
70,D. Mirani 23/24,Volendam,28,0.125,0.05,0.127,0.958,0.173,0.259,0.347,3134
71,Rodrigo Guth 23/24,Fortuna Sittard,23,0.195,0.046,0.334,0.514,0.474,0.67,0.617,3134
72,R. Flamingo 23/24,Utrecht,21,0.43,0.094,0.789,0.826,0.762,0.131,0.646,3126
73,O. Boscagli 23/24,PSV,26,0.98,0.749,1,0.78,0.569,0.545,0.951,3053
74,R. Pröpper 23/24,Twente,30,0.828,0.507,0.942,0.632,0.887,0.516,0.474,3007
75,J. Kramer 23/24,Go Ahead Eagles,27,0.479,0.384,0.58,0.685,0.778,0.257,0.468,2891
76,R. Hendriks 23/24,Vitesse,22,0.481,0.395,0.597,0.628,0.832,0.527,0.725,2883
77,T. Lam 23/24,PEC Zwolle,30,0.641,0.63,0.448,0.665,0.927,0.696,0.498,2881
78,D. Van den Buijs 23/24,RKC Waalwijk,28,0.635,0.208,0.982,0.753,0.672,0.859,0.883,2851
79,J. Hoogma 23/24,Heracles,25,0.591,0.476,0.92,0.439,0.378,0.716,0.947,2834
80,S. van Beek 23/24,Heerenveen,29,0.784,0.876,0.859,0.815,0.791,0.676,0.872,2822
81,B. Nuytinck 23/24,NEC,34,0.747,0.806,0.621,0.784,0.786,0.274,0.562,2714
82,D. van Bruggen 23/24,Almere City,28,0.01,0.004,0.129,0.905,0.639,0.07,0.002,2674
83,S. Adewoye 23/24,RKC Waalwijk,23,0.232,0.327,0.208,0.835,0.94,0.54,0.729,2605
84,R. Bazoer 23/24,AZ,27,0.872,0.839,0.657,0.008,0.938,0.597,0.975,2583
85,D. Siovas 23/24,Fortuna Sittard,35,0.208,0.035,0.36,0.868,0.824,0.982,0.109,2573
86,André Ramalho 23/24,PSV,32,0.975,0.879,0.997,0.553,0.771,0.595,0.969,2530
87,C. Widell 23/24,Excelsior,21,0.397,0.342,0.536,0.514,0.105,0.852,0.142,2521
